timestamp;bcoin
1643886630.192223;45.76
1643886937.22798;45.76
1643887252.372324;45.76
1643887559.606431;45.76
1643887866.766343;45.76
1643888173.975531;45.76
1643888481.226422;45.76
1643888788.456365;45.76
1643889095.64897;45.76
1643889402.787487;45.76
1643889709.892312;45.76
1643890016.982039;45.76
1643890324.074921;45.76
1643896656.415442;45.76
1643896972.99203;45.76
1643897281.933156;-1
1643897590.836432;45.77
1643897899.634908;45.77
1643898208.514405;45.77
1643898517.312532;45.77
1643898825.987866;45.77
1643899134.707342;45.77
1643899443.370548;45.77
1643899752.094981;45.77
1643900060.777508;45.77
1643900369.576823;45.77
1643900678.355138;45.77
1643900987.085615;45.77
1643901295.88395;45.77
1643901604.610449;45.77
1643901913.42261;45.77
1643902222.273052;45.77
1643902531.037906;45.77
1643902839.688493;45.77
1644009708.166874;48.33
1644010024.798291;48.33
1644010333.808526;48.33
1644010642.718557;48.33
1644010951.704367;48.34
1644018708.262134;468.7
1644019023.842155;468.7
1644019331.35459;468.7
1644019638.932734;468.7
1644019946.446388;468.7
1644020253.958598;468.7
1644020561.443856;468.7
1644020868.96833;468.7
1644021176.430338;468.7
1644021483.930274;468.7
1644021791.44393;468.7
1644022098.978174;468.7
1644022406.503154;468.7
1644022714.015694;468.7
1644023021.535254;468.7
1644023329.067725;468.7
1644023636.565731;468.7
1644023944.112798;468.7
1644024251.645383;468.7
1644024559.111899;468.7
1644024866.639996;468.7
1644025174.219604;468.7
1644025481.810254;468.7
1644025789.326998;468.7
1644026096.890651;468.7
1644026412.429233;46.97
1644026720.13749;46.97
1644027027.834454;46.97
1644027335.566563;46.97
1644027643.351149;46.97
1644027950.874542;46.97
1644028258.632513;46.97
1644028566.280873;46.97
1644028874.030873;46.97
1644029181.763756;46.97
1644029489.414302;46.97
1644029796.956504;46.97
1644030104.600307;46.97
1644030412.324666;46.97
1644030720.147279;46.97
1644031027.823739;46.97
1644031335.585691;46.97
1644031643.345816;46.97
1644031950.812867;46.97
1644032258.58179;46.97
1644032566.156128;46.97
1644032873.923964;46.97
1644033181.650691;46.97
1644033489.363251;46.97
1644033804.992155;46.97
1644034112.549277;-1
1644034419.936846;-1
1644034727.839677;49.49
1644035035.641087;49.49
1644035343.145479;49.49
1644035650.584754;49.49
1644035958.086275;49.49
1644036265.546448;49.49
1644036572.925859;49.49
1644036880.390008;49.49
1644037188.006518;49.49
1644037495.568159;49.49
1644037803.014221;49.49
1644038110.423451;49.49
1644038417.863629;49.49
1644038725.51853;49.49
1644039033.011462;49.49
1644039340.529287;49.49
1644039647.939609;49.49
1644039955.239232;49.49
1644040262.657064;49.49
1644040569.979183;49.49
1644040877.439045;49.49
1644041192.492208;49.49
1644041499.719267;49.49
1644041806.854895;49.49
1644042114.037458;49.49
1644042421.211317;49.49
1644042728.403827;49.49
1644043035.619565;49.49
1644043342.852097;49.49
1644043650.158321;49.49
1644043957.395122;49.49
1644044264.568931;49.49
1644044571.801387;49.49
1644044878.978236;49.49
1644045186.212059;49.49
1644045493.403105;49.49
1644045800.658792;49.49
1644046107.849103;49.49
1644046415.093615;49.49
1644046722.323552;49.49
1644047029.535871;49.49
1644047336.702624;49.49
1644047643.862397;49.49
1644047951.060412;49.49
1644048258.255034;49.49
1644048573.705717;49.49
1644048881.064695;-1
1644049188.124137;49.49
1644049495.22672;49.49
1644049802.388204;49.49
1644050109.602779;49.49
1644050416.81336;49.49
1644050723.948679;49.49
1644051031.146095;49.49
1644051338.34194;49.49
1644051645.464347;49.49
1644051952.7144;49.49
1644052259.930745;49.49
1644052567.174848;49.49
1644052874.436356;49.49
1644053181.652362;49.49
1644053488.87878;49.49
1644053796.037354;49.49
1644054103.340182;49.49
1644054410.430827;49.49
1644054717.662267;49.49
1644055024.859091;49.49
1644055332.044412;49.49
1644055639.235015;49.49
1644055954.400886;49.49
1644056261.653945;-1
1644056569.151373;-1
1644056876.37352;-1
1644057183.650948;-1
1644057490.84776;-1
1644057798.326187;-1
1644058105.593635;-1
1644058412.902096;-1
1644058720.167416;-1
1644059027.480096;-1
1644059334.781978;-1
1644059642.321606;-1
1644059950.040366;-1
1644060257.729927;-1
1644060565.480518;-1
1644060873.107343;-1
1644061180.801891;-1
1644061488.068044;-1
1644061795.316079;-1
1644062102.991904;-1
1644062410.787881;-1
1644062718.304322;-1
1644063025.68512;-1
1644063340.908188;-1
1644063648.220023;-1
1644063955.642482;-1
1644064263.456207;56.69
1644064571.104983;56.69
1644064878.59391;56.69
1644065186.108988;56.69
1644065493.761554;56.69
1644065801.189286;56.69
1644066108.836736;56.69
1644066416.743953;56.69
1644066724.426875;56.69
1644067032.274123;56.69
1644067339.574747;56.69
1644067647.265247;56.69
1644067954.497986;56.69
1644068261.759609;56.69
1644068569.340705;56.69
1644068876.648023;56.69
1644069183.946255;56.69
1644069491.226951;50.09
1644073640.812245;56.869
1644073957.606386;56.869
1644074266.47931;56.869
1644074575.248002;56.869
1644074883.892688;56.869
1644075192.623429;56.869
1644075501.451483;56.869
1644075810.181075;56.869
1644076119.060181;56.869
1644076427.880564;56.869
1644076736.655518;56.869
1644077045.338409;56.869
1644077354.021222;56.869
1644077662.728762;56.869
1644077971.520905;56.869
1644078280.20295;56.869
1644078589.032656;56.869
1644078897.664735;56.869
1644079206.440872;56.869
1644079515.137447;56.869
1644079823.793602;56.869
1644080132.429518;56.869
1644080441.112415;56.869
1644080749.774007;56.869
1644081058.558053;56.869
1644081375.260802;56.46
1644081683.757101;56.47
1644081992.377994;56.47
1644082300.910819;56.47
1644082609.636405;56.47
1644082918.356638;56.47
1644083227.072052;56.47
1644083535.817986;56.47
1644083844.589194;56.47
1644084153.337168;56.47
1644084461.976534;56.47
1644084770.731126;56.47
1644085079.511788;56.47
1644085388.345045;56.47
1644085697.205075;56.47
1644086006.115468;56.47
1644086314.949474;56.47
1644086623.746377;56.47
1644086932.579552;56.47
1644087241.436235;56.47
1644087550.255951;56.47
1644087859.10771;56.47
1644088167.982853;56.47
1644088476.72045;56.47
1644088793.194095;56.74
1644089101.86908;56.74
1644089410.632593;56.74
1644089719.312714;56.74
1644090028.142755;56.74
1644090337.001348;56.74
1644090645.739467;56.74
1644090954.380577;56.74
1644091263.009957;56.74
1644091571.707613;56.74
1644091880.407167;56.74
1644092189.165103;56.74
1644092497.942422;56.74
1644092806.530311;56.74
1644093115.323679;56.74
1644093423.953178;56.74
1644093732.818949;50.74
1644119440.634731;-1
1644119756.036534;-1
1644120063.551714;-1
1644120371.102633;-1
1644120678.685488;-1
1644120985.957978;-1
1644121293.353634;-1
1644121600.591858;-1
1644121907.80862;-1
1644122215.131146;-1
1644122522.475663;-1
1644122829.715115;-1
1644123138.022288;-1
1644123446.375082;-1
1644123753.550198;-1
1644124060.774233;-1
1644124367.945062;-1
1644124676.13932;-1
1644124985.115313;-1
1644125293.340466;-1
1644125600.658466;-1
1644125908.572202;-1
1644126217.341483;-1
1644126526.351449;-1
1644126835.057271;-1
1644127151.851158;-1
1644127460.602848;-1
1644127768.864719;51.32
1644128076.147069;51.33
1644128383.473519;51.33
1644128691.02737;51.33
1644128999.976321;51.33
1644129308.916347;51.33
1644129617.904513;51.33
1644129925.134711;51.33
1644130232.465719;51.33
1644130541.091365;51.33
1644130849.475473;51.33
1644131156.739292;51.33
1644131463.985923;51.33
1644131771.235081;51.33
1644132078.573348;51.33
1644132387.386038;51.33
1644132696.303392;51.33
1644133005.246239;51.33
1644133314.251755;51.33
1644133623.204477;51.33
1644133932.176633;51.33
1644134241.182687;51.33
1644134557.969043;-1
1644134866.888064;-1
1644135175.659007;-1
1644135484.622885;-1
1644135793.549425;-1
1644136102.534754;-1
1644136411.3616;-1
1644136720.246239;-1
1644137029.14788;-1
1644137338.056455;-1
1644137646.991072;-1
1644137955.947674;-1
1644138263.180712;-1
1644138570.475242;-1
1644138877.775921;-1
1644139185.096316;-1
1644139492.388514;-1
1644139799.638314;-1
1644140106.883992;-1
1644140414.123267;-1
1644140721.407631;-1
1644141028.647195;-1
1644141335.949982;-1
1644141643.181846;-1
1644141959.212745;-1
1644142266.795738;52.26
1644142574.101117;52.26
1644142881.353648;-1
1644143190.37278;52.53
1644143499.209383;52.53
1644143806.523969;52.53
1644144114.371836;52.53
1644144421.636237;52.53
1644144728.958173;52.53
1644145037.941302;52.53
1644145347.03303;52.53
1644145656.068691;52.53
1644145963.366397;52.53
1644146271.284078;52.53
1644146580.355738;52.53
1644146889.240516;52.53
1644147198.182942;52.53
1644147506.95731;52.53
1644147815.670982;52.53
1644148124.71303;52.53
1644148433.557251;-1
1644148742.486877;52.53
1644149051.450329;52.53
1644149367.913306;52.53
1644149676.399754;52.53
1644149985.21963;52.53
1644150293.503657;52.53
1644150602.175266;52.53
1644150911.13104;52.53
1644151220.21501;52.53
1644151529.037326;52.53
1644151838.045678;52.53
1644152146.736701;52.53
1644152454.070908;52.53
1644152761.282714;52.53
1644153068.612062;52.53
1644153375.871087;52.53
1644153683.205599;52.53
1644153990.480395;52.53
1644154297.706878;52.53
1644154604.875557;52.53
1644154912.10911;52.53
1644155219.343702;52.53
1644155526.55827;52.53
1644155833.72155;52.53
1644156141.016606;52.53
1644156448.219266;52.53
1644156764.959763;52.53
1644157073.317325;52.54
1644157381.452954;52.87
1644157690.533671;-1
1644157999.509124;-1
1644158308.531953;-1
1644158615.768224;-1
1644158923.069498;-1
1644159230.387394;-1
1644159537.63403;-1
1644159844.983708;-1
1644160152.248089;-1
1644160459.571231;-1
1644160766.864454;-1
1644161074.194468;-1
1644161381.496466;-1
1644161688.798191;-1
1644161996.077925;-1
1644162303.405296;-1
1644162610.723744;-1
1644162917.9609;-1
1644163225.311496;-1
1644163534.27708;-1
1644163843.327432;-1
1644164160.085213;52.96
1644164469.180088;-1
1644164778.200271;-1
1644165085.464042;-1
1644165392.684425;-1
1644165699.938677;-1
1644166007.207936;-1
1644166315.963255;-1
1644166625.097083;-1
1644166933.97665;-1
1644167241.497264;-1
1644167548.855774;-1
1644167856.158357;-1
1644168163.397793;-1
1644168470.791936;-1
1644168778.13702;-1
1644169085.444521;-1
1644169392.701268;-1
1644169699.940115;-1
1644170007.266011;-1
1644170314.63472;-1
1644170621.844501;-1
1644170929.229076;-1
1644171236.67715;-1
1644171552.195055;-1
1644171859.647466;-1
1644172167.11349;-1
1644172474.648593;-1
1644172782.10987;-1
1644173089.674754;-1
1644173397.244233;-1
1644173704.796103;-1
1644174012.275491;-1
1644174320.101299;-1
1644174627.712513;-1
1644174935.347579;-1
1644175242.815873;-1
1644175550.275375;-1
1644175857.706734;-1
1644176165.095852;-1
1644176472.703631;-1
1644176780.190944;-1
1644177087.796232;-1
1644177395.370303;-1
1644177702.942856;-1
1644178010.408113;-1
1644178317.912974;-1
1644178625.439875;-1
1644178941.768563;53.49
1644179249.58354;53.53
1644179556.884428;53.53
1644179864.11084;53.54
1644180171.338148;53.54
1644180478.672142;53.54
1644180786.003545;53.54
1644181093.297457;53.54
1644184103.426849;53.54
1644184420.29056;53.54
1644184729.431159;53.54
1644185038.465403;53.54
1644185347.542826;53.54
1644185656.72666;53.54
1644185965.842334;53.55
1644186274.973635;53.55
1644186584.112524;53.55
1644186893.193936;53.55
1644187202.389841;53.55
1644187511.505229;53.55
1644187820.674119;53.55
1644188129.703573;53.55
1644188438.797574;53.55
1644188747.908118;53.55
1644189056.95757;53.55
1644189366.00519;53.55
1644189675.172181;53.55
1644189984.379036;53.55
1644190293.461473;53.55
1644190602.525235;53.55
1644190911.589964;53.55
1644191220.76661;53.55
1644191529.934185;53.55
1644191846.891873;53.87
1644192155.92777;53.87
1644192465.093403;53.87
1644192774.204071;-1
1644193083.234777;54.14
1644200244.734308;54.16
1644200560.473897;-1
1644200867.644505;54.16
1644201174.78712;54.16
1644201481.923506;54.16
1644201789.2011;54.16
1644202097.392732;54.16
1644202406.19676;54.16
1644202715.020208;54.16
1644203023.801712;54.16
1644203332.598831;54.16
1644203641.399473;54.16
1644203949.150196;54.16
1644204257.893138;54.16
1644204566.537874;54.16
1644204875.365453;54.16
1644205183.250783;54.16
1644205490.458697;54.16
1644205797.674072;54.16
1644206104.96749;54.16
1644206412.250149;54.16
1644206721.133652;54.16
1644207030.026728;54.16
1644207338.954314;54.16
1644207647.737908;54.16
1644207963.351624;54.16
1644208270.634738;54.16
1644208578.38395;54.16
1644208885.606738;54.16
1644209194.317521;-1
1644209502.653446;54.47
1644209810.465931;54.56
1644210117.911936;54.56
1644210426.838333;54.56
1644210735.352524;54.56
1644211043.249918;54.56
1644211350.450759;54.56
1644211658.061902;54.56
1644211965.423994;54.56
1644212274.121807;54.56
1644212582.981739;54.56
1644212891.728216;54.56
1644213200.560133;54.56
1644213508.207721;54.56
1644213816.421356;54.56
1644214123.650388;54.56
1644214430.892013;54.56
1644214738.090745;54.56
1644215045.320355;54.56
1644215361.657146;54.6
1644215670.351808;54.87
1644215978.278609;54.87
1644216286.078198;54.87
1644216594.243673;54.87
1644216901.686933;54.87
1644217210.247857;54.87
1644217519.180101;54.87
1644217828.094321;54.87
1644218135.811058;54.87
1644218443.208032;54.87
1644218751.492079;-1
1644219059.649776;54.87
1644219367.491944;54.87
1644219676.022702;54.87
1644219984.840144;54.87
1644220293.782845;54.87
1644220602.644593;54.87
1644220911.530443;54.87
1644221219.651195;54.87
1644221528.350724;54.87
1644221837.296444;54.87
1644222145.233547;54.87
1644222452.59165;54.87
1644222768.026085;-1
1644223076.751608;-1
1644223385.078141;-1
1644223693.89803;-1
1644224002.262547;55.07
1644224310.510113;-1
1644224617.846513;-1
1644224925.178948;-1
1644225232.591937;-1
1644225540.627331;-1
1644225849.619251;-1
1644226158.169831;-1
1644226466.478715;-1
1644226775.162538;-1
1644227082.943198;-1
1644227391.12288;-1
1644227699.918664;-1
1644228007.831416;-1
1644228316.256198;-1
1644228624.952204;-1
1644228933.749897;-1
1644229242.304046;-1
1644229551.060245;-1
1644229860.023089;-1
1644230176.430015;55.2
1644230485.00337;55.2
1644230793.884705;55.2
1644231102.640064;55.48
1644231411.549866;55.48
1644231720.42951;55.48
1644232028.845348;55.48
1644232336.811299;55.48
1644232645.465286;55.48
1644235666.50984;55.48
1644236459.453926;55.48
1644236752.036857;55.48
1644237087.490143;55.48
1644237415.140728;55.48
1644237742.532746;55.48
1644238070.239513;55.48
1644238397.871607;55.48
1644238725.400705;-1
1644239053.068827;-1
1644239380.496798;-1
1644239708.043454;-1
1644240035.604236;-1
1644240363.472571;-1
1644240690.742326;-1
1644241018.211276;-1
1644241345.712525;-1
1644241673.134153;-1
1644242000.619358;-1
1644242327.989236;-1
1644242655.475467;-1
1644247971.815832;55.48
1644248306.789442;55.48
1644248633.587692;55.48
1644248961.068211;55.56
1644249288.421071;55.89
1644249615.419559;55.89
1644249942.401131;56.803
1644250269.021002;56.803
1644250595.780108;56.803
1644250922.646958;56.803
1644251249.476514;56.803
1644251576.243958;56.803
1644251902.948512;56.803
1644252230.028532;56.803
1644252556.64579;56.803
1644252883.39308;56.803
1644253210.219175;56.803
1644253537.011724;56.803
1644253863.645125;56.803
1644254191.111255;56.84
1644254517.789728;56.84
1644264154.203885;56.84
1644264488.829974;56.84
1644264815.505349;56.84
1644265142.609086;56.84
1644265469.307098;56.84
1644265796.099952;56.84
1644266122.719844;56.84
1644266449.382166;56.84
1644266776.061407;56.865
1644267102.900201;56.807
1644267429.693656;56.807
1644267756.319001;56.17
1644268082.987815;56.24
1644268410.013598;56.26
1644268736.722128;56.26
1644269063.334306;56.26
1644269390.2108;56.26
1644269716.856115;56.26
1644270043.761977;56.26
1644270370.769622;56.26
1644270697.504304;56.26
1644271024.338313;56.26
1644271350.826824;56.26
1644271677.410206;56.26
1644272012.122055;56.34
1644272338.991361;56.66
1644272665.875585;56.66
1644272992.59203;56.66
1644273319.330123;56.66
1644273645.907989;56.66
1644273972.545431;56.66
1644274299.416742;56.66
1644274626.201673;56.66
1644274952.803775;56.66
1644275279.585212;56.66
1644275606.036132;56.66
1644275932.655125;56.66
1644276259.514776;56.66
1644276586.259718;56.66
1644276912.980972;56.66
1644277239.649548;56.66
1644277566.638157;56.66
1644277893.402382;56.66
1644278220.004671;56.66
1644278546.603639;56.66
1644278873.001987;56.66
1644279199.8296;56.66
1644279534.791216;56.66
1644279861.248315;56.66
1644280079.850654;56.66
1644280414.598502;56.66
1644280741.162213;56.66
1644281067.876396;56.66
1644281394.431843;56.67
1644281721.271894;56.67
1644282048.045919;56.67
1644282374.706834;56.67
1644282701.305061;56.67
1644283028.448805;56.67
1644283355.499942;56.67
1644283682.125199;56.67
1644284008.758066;56.67
1644284335.358931;56.67
1644284662.017723;56.67
1644284988.493734;-1
1644285315.108004;56.67
1644285641.869793;56.67
1644285968.357594;56.67
1644286294.705199;56.67
1644286621.261485;56.67
1644286947.975456;56.67
1644287274.696251;56.67
1644290095.76114;56.93
1644290430.901661;56.93
1644290757.947142;-1
1644291084.831877;-1
1644291411.878889;-1
1644291738.903863;-1
1644292065.748856;-1
1644292392.649501;-1
1644292719.766399;-1
1644293046.764393;-1
1644293373.746379;-1
1644293700.589413;-1
1644294027.480362;-1
1644294354.138775;-1
1644294680.895625;-1
1644295007.606413;-1
1644295334.446495;-1
1644295661.533035;-1
1644295988.548475;-1
1644296315.540956;-1
1644296642.238078;-1
1644296968.874008;-1
1644297295.811667;-1
1644297622.407232;-1
1644297956.840566;-1
1644298283.590908;-1
1644298610.231719;-1
1644298937.000603;57.44
1644299263.801688;-1
1644299590.581964;-1
1644299917.396658;-1
1644300244.040754;-1
1644300570.776229;-1
1644300897.504575;-1
1644301223.989865;-1
1644301550.731474;-1
1644301877.699952;-1
1644302204.024408;-1
1644302530.511038;-1
1644302857.27721;-1
1644303184.172581;-1
1644303510.823242;-1
1644303837.699309;-1
1644304164.38307;-1
1644304491.194235;-1
1644304817.579317;-1
1644305144.066587;-1
1644305478.71908;-1
1644305805.38085;-1
1644306131.919439;-1
1644306458.472375;-1
1644306785.382261;-1
1644307112.123349;-1
1644307438.777231;-1
1644307765.482015;-1
1644308091.962795;-1
1644308418.450674;-1
1644308745.216706;-1
1644309071.900664;-1
1644309398.773082;-1
1644309725.502487;-1
1644310052.153926;-1
1644310378.705909;-1
1644310705.385943;-1
1644311032.160849;-1
1644311358.922383;-1
1644311685.620017;-1
1644312012.523358;-1
1644312339.107744;-1
1644312665.638201;-1
1644313000.020771;-1
1644313326.926064;-1
1644313653.92035;-1
1644313980.60568;-1
1644314307.42344;-1
1644314633.949078;-1
1644314960.971889;-1
1644315287.765253;-1
1644315614.595374;-1
1644315941.133897;-1
1644316267.504926;-1
1644316594.051948;-1
1644316921.261405;-1
1644317247.980343;-1
1644317574.558205;-1
1644317901.321074;-1
1644318228.064585;-1
1644318554.550126;-1
1644318881.234999;-1
1644319208.169904;-1
1644319534.947036;-1
1644319861.964168;-1
1644320188.882059;-1
1644320523.570139;-1
1644320850.254207;-1
1644321176.871922;-1
1644321503.527227;-1
1644321830.305335;-1
1644322157.825184;-1
1644322485.873944;-1
1644322813.487092;-1
1644323141.163372;-1
1644323469.278098;-1
1644323796.867599;-1
1644324124.801923;-1
1644324452.620466;-1
1644324780.574187;-1
1644325108.516517;-1
1644325436.415066;-1
1644325764.187604;-1
1644326092.090083;-1
1644326420.135388;-1
1644326748.111163;-1
1644327076.049687;-1
1644327403.962275;-1
1644327739.856491;57.92
1644328066.633185;-1
1644328393.536176;-1
1644328720.655293;-1
1644329047.15798;-1
1644329373.935973;-1
1644329700.592726;-1
1644330027.633155;-1
1644330354.333066;-1
1644330681.151129;-1
1644331008.115128;-1
1644331334.961718;-1
1644331661.738085;-1
1644331988.381341;-1
1644332314.96015;-1
1644332641.826459;-1
1644332968.602087;-1
1644333295.510316;-1
1644333622.305378;-1
1644333948.968492;-1
1644334275.682314;-1
1644334602.392297;-1
1644334929.086318;-1
1644335263.685012;-1
1644335590.456872;-1
1644335917.49518;-1
1644336243.829305;-1
1644336570.833781;-1
1644336897.587765;-1
1644337224.3479;-1
1644337551.323004;-1
1644337878.537326;-1
1644338205.194155;-1
1644338532.375731;-1
1644338859.39249;-1
1644339185.882821;-1
1644339512.704901;-1
1644354772.122264;58.29
1644354970.189877;58.29
1644355304.958694;58.29
1644355631.815557;58.29
1644355958.569659;58.29
1644356285.421746;58.29
1644356612.182268;58.29
1644356938.923297;58.29
1644357265.791381;58.29
1644357592.598057;58.29
1644357919.40275;58.29
1644358246.201302;58.29
1644358572.904189;58.29
1644358899.893288;58.29
1644359226.740544;58.29
1644359553.759918;58.29
1644359880.59198;58.29
1644360207.3901;58.29
1644360534.396828;58.29
1644360861.282686;58.29
1644361188.110161;-1
1644361514.886986;58.29
1644361841.79572;58.29
1644362168.599624;58.29
1644362495.527893;58.29
1644362830.375109;58.29
1644363157.282727;58.79
1644363484.384634;-1
1644363811.500764;-1
1644364138.680347;-1
1644364465.75552;-1
1644364792.825356;-1
1644374158.576375;-1
1644374423.911337;-1
1644374681.225888;58.94
1644374938.531183;58.94
1644375195.808118;58.94
1644375453.12418;58.94
1644375710.412322;58.94
1644375967.707152;58.94
1644376225.014412;58.94
1644376482.281684;58.94
1644376739.543899;58.94
1644376996.853934;58.94
1644377254.137798;58.94
1644377511.365309;58.94
1644377768.695345;58.94
1644378025.942235;-1
1644378283.130291;-1
1644378540.386345;-1
1644378797.679513;-1
1644379054.913565;-1
1644379312.19135;-1
1644379569.443241;-1
1644379826.709545;-1
1644380084.033318;-1
1644380341.332945;-1
1644380598.610477;-1
1644380855.916065;-1
1644381113.277637;-1
1644381370.626708;-1
1644381635.7744;-1
1644381893.072155;-1
1644382150.353652;-1
1644382407.649957;-1
1644382665.001796;-1
1644382922.351562;-1
1644383179.651168;-1
1644383436.946189;-1
1644383694.273726;-1
1644383951.554066;-1
1644384208.874065;-1
1644384466.234962;-1
1644384723.468021;-1
1644384980.801537;-1
1644385238.093963;-1
1644385495.360611;-1
1644385752.60286;-1
1644386009.869283;-1
1644386267.114754;-1
1644386524.368683;-1
1644386781.686847;-1
1644387038.959862;-1
1644387296.211836;-1
1644387553.512055;-1
1644387810.823392;-1
1644388068.083557;-1
1644388325.382157;-1
1644388582.719676;-1
1644388847.982947;-1
1644389105.228233;-1
1644389362.52823;-1
1644389619.809669;-1
1644389877.005039;-1
1644390134.302286;-1
1644390391.603304;-1
1644390648.898892;-1
1644390906.178496;-1
1644391163.5287;-1
1644391420.844651;-1
1644391678.091553;-1
1644391935.423435;-1
1644392192.711641;-1
1644392449.952304;-1
1644392707.301;-1
1644392964.629361;-1
1644393221.918594;-1
1644393479.276979;-1
1644393736.622214;-1
1644393993.856388;-1
1644394251.117158;-1
1644394508.41888;-1
1644394765.681172;-1
1644395022.945928;-1
1644395280.309711;-1
1644395537.640775;-1
1644395794.89039;-1
1644396060.176473;-1
1644396317.556936;-1
1644396574.832162;-1
1644396832.166466;-1
1644397089.465353;-1
1644397346.777143;-1
1644397604.071451;-1
1644397861.371533;-1
1644398118.655934;-1
1644398375.923665;-1
1644398633.186479;-1
1644398890.455302;-1
1644399147.730393;-1
1644399405.047347;-1
1644399662.383709;-1
1644399919.645675;-1
1644400176.889472;-1
1644400434.222507;-1
1644400691.517134;-1
1644400948.815826;-1
1644401206.139076;-1
1644401463.431382;-1
1644401720.727432;-1
1644401978.00801;-1
1644402235.305548;-1
1644402492.500413;-1
1644402749.765854;-1
1644403007.068765;-1
1644403272.313183;-1
1644403529.597525;-1
1644403786.877944;-1
1644404044.126178;-1
1644404301.42659;-1
1644404558.66811;-1
1644413049.358848;-1
1644424889.793839;-1
1644424910.067951;39.1835
1644425175.827226;-1
1644425433.358087;-1
1644425691.432593;-1
1644425949.732096;-1
1644426208.147722;-1
1644426466.584722;-1
1644426724.926472;-1
1644426983.277601;-1
1644427241.665794;-1
1644427500.029871;-1
1644427758.339104;-1
1644428016.652111;-1
1644428274.993704;-1
1644428533.031667;-1
1644428791.44619;-1
1644429049.781677;-1
1644429308.180464;-1
1644429566.610909;-1
1644429824.985456;-1
1644430083.196073;-1
1644430341.686638;-1
1644430599.970209;-1
1644430857.430485;-1
1644431114.267022;-1
1644431371.133132;-1
1644431627.979672;-1
1644431884.806991;-1
1644432141.658923;-1
1644432408.368214;-1
1644432666.526274;-1
1644432924.482155;-1
1644433182.937958;-1
1644433441.456172;-1
1644433699.922919;-1
1644433958.354337;-1
1644434216.88192;-1
1644434475.294492;-1
1644434733.933253;-1
1644434992.454792;-1
1644435251.071426;-1
1644435509.553902;-1
1644435767.8179;-1
1644436026.247118;-1
1644436284.793706;-1
1644444797.323907;-1
1644445062.981042;-1
1644445321.167455;-1
1644445579.2837;39.8715
1644445837.292794;39.8715
1644446095.492646;39.8715
1644446353.743485;39.8715
1644446611.838298;39.8715
1644446870.066256;-1
1644447128.242;-1
1644447386.419471;-1
1644447644.571364;-1
1644447902.771271;34.8715
1644448161.065388;34.8715
1644448419.363399;34.8715
1644448677.57651;34.8715
1644448935.824313;34.8715
1644449194.094849;34.8715
1644449452.303446;34.8715
1644449710.486089;34.8715
1644449968.636363;34.8715
1644450226.933536;34.8715
1644450485.262281;34.8715
1644450743.595823;34.8715
1644451001.77448;34.8715
1644451259.988541;60.0715
1644457300.750352;34.2155
1644457567.175147;34.2155
1644457825.737563;34.4715
1644458084.332227;34.4715
1644458342.890014;34.4715
1644458601.518639;34.4715
1644458860.1974;34.4715
1644459118.754398;34.4715
1644459377.450793;34.4715
1644459635.968785;34.4715
1644459894.609469;34.4715
1644460153.169303;34.4715
1644460411.63476;34.4715
1644460670.158843;34.4715
1644460928.790242;34.4715
1644461187.368906;34.4715
1644461445.766091;34.4715
1644461704.339734;34.4715
1644461962.927315;34.4715
1644462221.661393;34.4715
1644462480.148791;34.4715
1644462738.875146;34.4715
1644462997.570376;34.4715
1644463256.208486;34.4715
1644463514.819083;34.4715
1644463773.61585;34.4715
1644464032.372537;34.4715
1644464290.960208;34.4715
1644464549.720047;34.4715
1644464816.267767;-1
1644465074.434348;34.4715
1644465331.713054;34.4715
1644465589.02502;34.4715
1644465846.386093;-1
1644466103.779441;-1
1644466361.941937;-1
1644466620.157645;-1
1644466878.402344;-1
1644467136.534083;-1
1644467394.63315;-1
1644467652.77656;-1
1644467910.776667;-1
1644468168.903937;-1
1644468427.122397;-1
1644468685.25739;-1
1644468943.286135;-1
1644469201.416568;-1
1644469459.539569;-1
1644469717.5655;-1
1644469975.743985;-1
1644470233.889061;-1
1644470491.893442;-1
1644470750.109302;-1
1644471008.240401;-1
1644471266.258821;-1
1644471524.372359;-1
1644471782.434359;-1
1644472048.413973;-1
1644472306.481872;-1
1644472564.516114;-1
1644472822.914998;-1
1644473081.494482;-1
1644473339.859186;-1
1644473598.306924;-1
1644473856.672985;-1
1644474115.073977;-1
1644474373.619871;-1
1644474632.133364;-1
1644474890.54959;-1
1644475148.952306;-1
1644475407.410213;-1
1644475665.96033;-1
1644475924.554042;-1
1644476182.985586;-1
1644476441.48793;-1
1644476699.901372;-1
1644476958.303284;-1
1644477216.710675;-1
1644477474.984478;-1
1644477733.339131;-1
1644477991.64682;-1
1644478249.823146;-1
1644478508.034407;-1
1644478766.220978;-1
1644479024.653837;-1
1644479289.496177;-1
1644479546.430441;-1
1644479803.335108;-1
1644480060.264111;-1
1644480318.212278;61.1835
1644480576.747317;61.1835
1644480835.1567;61.1835
1644481093.587608;61.1835
1644481352.087468;61.1835
1644481610.683313;61.1835
1644481869.016905;61.1835
1644482127.333528;61.1835
1644482385.76317;61.1835
1644482644.242184;61.1835
1644482902.559505;-1
1644483161.007627;-1
1644483419.368971;61.1835
1644483677.802706;61.1835
1644483936.247524;61.1835
1644484194.668264;61.1835
1644484452.878208;61.1835
1644484711.360798;61.1835
1644484969.6136;61.1835
1644485227.975193;61.1835
